Y,Z,Tangent_Y,Tangent_Z,Normal_Y,Normal_Z
11.64387923076923,4.9881937560178535,0.9897677670265044,0.14268765663282612,-0.14268765663282612,0.9897677670265044
11.72981846153846,4.999822632667116,0.9922099555916882,0.12457690004467206,-0.12457690004467206,0.9922099555916882
11.815757692307692,5.009617116668024,0.9948911054150605,0.10095389227760772,-0.10095389227760772,0.9948911054150605
11.901696923076923,5.017106700132499,0.9974241222674364,0.07172949406648699,-0.07172949406648699,0.9974241222674364
11.987636153846154,5.02182087517246,0.9993205417942506,0.03685722111127743,-0.03685722111127743,0.9993205417942506
12.073575384615385,5.02328913389983,0.9999934295126641,-0.0036250422756833253,0.0036250422756833253,0.9999934295126641
12.159514615384616,5.021040968426531,0.998771824035876,-0.04954637738572748,0.04954637738572748,0.998771824035876
12.245453846153847,5.014605870864484,0.9949317825378234,-0.10055221576926589,0.10055221576926589,0.9949317825378234
12.331393076923076,5.003524321671189,0.9879224296254364,-0.15494925957543237,0.15494925957543237,0.9879224296254364
12.417332307692307,4.987999057600809,0.9802198807017924,-0.19791155973556485,0.19791155973556485,0.9802198807017924
12.503271538461538,4.969261015731738,0.9742109632912181,-0.22563909014884131,0.22563909014884131,0.9742109632912181
12.58921076923077,4.948629779831137,0.9710576111906737,-0.23884538042144018,0.23884538042144018,0.9710576111906737
12.67515,4.927424933666166,0.9712830844444009,-0.23792681621072198,0.23792681621072198,0.9712830844444009
12.761089230769231,4.906966061003986,0.9748516759523177,-0.22285468335432668,0.22285468335432668,0.9748516759523177
12.84702846153846,4.888572745611755,0.9811628799361697,-0.19318230518181842,0.19318230518181842,0.9811628799361697
12.932967692307692,4.873564571256635,0.9889619005055089,-0.1481700352585909,0.1481700352585909,0.9889619005055089
13.018906923076923,4.863261121705784,0.9962022252574272,-0.08706966401767043,0.08706966401767043,0.9962022252574272
13.104846153846154,4.858981980726362,0.9999536873465104,-0.0096240927945186,0.0096240927945186,0.9999536873465104
13.190785384615385,4.862042519822682,0.996588583070002,0.08252997088649527,-0.08252997088649527,0.996588583070002
13.276724615384616,4.872984265952799,0.985983776579312,0.1668412188950843,-0.1668412188950843,0.985983776579312
13.362663846153845,4.890677338186648,0.9724025070026348,0.23330958911924543,-0.23330958911924543,0.9724025070026348
13.448603076923076,4.913774009462449,0.9591447078249237,0.28291594061035447,-0.28291594061035447,0.9591447078249237
13.534542307692307,4.940926552718428,0.948402086802822,0.3170701527234195,-0.3170701527234195,0.948402086802822
13.620481538461538,4.970787240892806,0.9414885576044042,0.33704494640919735,-0.33704494640919735,0.9414885576044042
13.70642076923077,5.002008346923809,0.939084447435506,0.34368648589193984,-0.34368648589193984,0.939084447435506
13.79236,5.03324214374966,0.9414002977297384,0.3372913865404215,-0.3372913865404215,0.9414002977297384
13.878299230769231,5.063140904308581,0.9482335225758912,0.3175739074031693,-0.3175739074031693,0.9482335225758912
13.96423846153846,5.0903569015387955,0.9589138368927765,0.28369746811625474,-0.28369746811625474,0.9589138368927765
14.050177692307692,5.11356714678054,0.9716964209762737,0.23623307444534528,-0.23623307444534528,0.9716964209762737
14.136116923076923,5.132253197720298,0.9819307020609338,0.18924084218297554,-0.18924084218297554,0.9819307020609338
14.222056153846154,5.146858955360686,0.9892022743930305,0.1465566796009502,-0.1465566796009502,0.9892022743930305
14.307995384615385,5.157884936154597,0.9940675305976149,0.10876462941397838,-0.10876462941397838,0.9940675305976149
14.393934615384616,5.165831656554928,0.9970870284759604,0.07627225999653635,-0.07627225999653635,0.9970870284759604
14.479873846153845,5.171199633014573,0.9987820227782516,0.049340358480500876,-0.049340358480500876,0.9987820227782516
14.565813076923076,5.174489381986433,0.9996045850627511,0.02811891750272545,-0.02811891750272545,0.9996045850627511
14.651752307692307,5.176201419923398,0.9999195724937832,0.01268260792777822,-0.01268260792777822,0.9999195724937832
14.737691538461538,5.176836263278365,0.9999953142856339,0.0030612753512721273,-0.0030612753512721273,0.9999953142856339
14.82363076923077,5.176894428504233,0.9999997284344087,-0.0007369742931724903,0.0007369742931724903,0.9999997284344087
14.90957,5.176874074082886,0.999999476125115,0.0010235963538349265,-0.0010235963538349265,0.999999476125115
14.995509230769231,5.177105293228116,0.9999902758560886,0.004410010574136076,-0.004410010574136076,0.9999902758560886
