x,y,z
3.563830359867640851e+01,3.156362533569335938e+01,2.025852389633655548e-01
2.817245309140000842e+01,0.000000000000000000e+00,-2.904042553901672541e+00
2.817245309140000842e+01,0.000000000000000000e+00,3.059395146369934260e+00
2.846775607109070094e+01,2.254544734954833984e+00,-2.796248674392700195e+00
2.846775607109070094e+01,2.254544734954833984e+00,2.947202444076538086e+00
2.964245387486048955e+01,4.509089469909667969e+00,-2.220864331722260054e+00
2.964245387486048955e+01,4.509089469909667969e+00,2.381695067882538375e+00
3.082245608193534281e+01,6.763634204864501953e+00,-1.629445165395737138e+00
3.082245608193534281e+01,6.763634204864501953e+00,1.770143955945969072e+00
3.045504509244646485e+01,9.018178939819335938e+00,-1.087519881129264787e+00
3.045504509244646485e+01,9.018178939819335938e+00,1.201672849059105319e+00
2.911776070458548205e+01,1.127272415161132812e+01,-6.627837747335435514e-01
2.911776070458548205e+01,1.127272415161132812e+01,7.321955889463428457e-01
2.830699567249842730e+01,1.352726840972900391e+01,-4.298472255468367975e-01
2.830699567249842730e+01,1.352726840972900391e+01,4.633316248655318659e-01
2.924799239294869935e+01,1.578181266784667969e+01,-3.545761212706566301e-01
2.924799239294869935e+01,1.578181266784667969e+01,3.753140375018120256e-01
3.026935873304094571e+01,1.803635787963867188e+01,-3.341050788760185353e-01
3.026935873304094571e+01,1.803635787963867188e+01,3.555687412619590870e-01
3.125970550264630532e+01,2.029090309143066406e+01,-3.130981400609016418e-01
3.125970550264630532e+01,2.029090309143066406e+01,3.314491286873817444e-01
3.224385860170636420e+01,2.254544830322265625e+01,-2.825810544192790541e-01
3.224385860170636420e+01,2.254544830322265625e+01,3.001421771943568739e-01
3.329512840815952757e+01,2.479999160766601562e+01,-2.482977636158466006e-01
3.329512840815952757e+01,2.479999160766601562e+01,2.609152771532536330e-01
3.442145751135689835e+01,2.705453681945800781e+01,-2.233507320284844055e-01
3.442145751135689835e+01,2.705453681945800781e+01,2.355329379439353998e-01
3.559809260232107420e+01,2.930908203125000000e+01,-2.058634489774704424e-01
3.559809260232107420e+01,2.930908203125000000e+01,2.177021235227585283e-01
3.613928663526262852e+01,3.156362533569335938e+01,-1.874247528612613678e-01
3.613928663526262852e+01,3.156362533569335938e+01,2.025852389633655548e-01
3.400280031604425801e+01,0.000000000000000000e+00,-2.904042553901672541e+00
3.400280031604425801e+01,0.000000000000000000e+00,3.059395146369934260e+00
3.404958254814148688e+01,2.254544734954833984e+00,-2.796248674392700195e+00
3.404958254814148688e+01,2.254544734954833984e+00,2.947202444076538086e+00
3.433985219682965351e+01,4.509089469909667969e+00,-2.220864331722260054e+00
3.433985219682965351e+01,4.509089469909667969e+00,2.381695067882538375e+00
3.430009742191860767e+01,6.763634204864501953e+00,-1.629445165395737138e+00
3.430009742191860767e+01,6.763634204864501953e+00,1.770143955945969072e+00
3.292702277319772008e+01,9.018178939819335938e+00,-1.087519881129264787e+00
3.292702277319772008e+01,9.018178939819335938e+00,1.201672849059105319e+00
3.074752156666346536e+01,1.127272415161132812e+01,-6.627837747335435514e-01
